brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle,millis
0,2025-04-20T19:05:18.479+01:00,81,0,1258,6,10816,10022,234,99,1745172318479
0,2025-04-20T19:05:18.679+01:00,81,0,1258,6,11004,10022,240,98,1745172318679
0,2025-04-20T19:05:18.879+01:00,81,0,1258,6,11144,10022,242,98,1745172318879
0,2025-04-20T19:05:19.079+01:00,81,0,1258,6,11218,10022,245,98,1745172319079
0,2025-04-20T19:05:19.439+01:00,81,0,1258,6,11397,10022,248,99,1745172319439
0,2025-04-20T19:05:19.639+01:00,81,0,1258,6,11452,10022,249,98,1745172319639
0,2025-04-20T19:05:19.919+01:00,81,0,1258,6,11436,10022,249,79,1745172319919
0,2025-04-20T19:05:20.119+01:00,81,0,1258,6,11474,10022,249,76,1745172320119
0,2025-04-20T19:05:20.319+01:00,81,0,1258,6,11422,10022,249,78,1745172320319
0,2025-04-20T19:05:20.599+01:00,81,0,1258,6,11471,10022,251,80,1745172320599
0,2025-04-20T19:05:20.999+01:00,81,0,1258,6,11444,10022,251,84,1745172320999
0,2025-04-20T19:05:21.279+01:00,81,0,1258,6,11621,10022,253,76,1745172321279
0,2025-04-20T19:05:21.599+01:00,81,0,1258,6,11526,10022,253,62,1745172321599
0,2025-04-20T19:05:21.759+01:00,81,0,1258,6,11503,10022,252,64,1745172321759
0,2025-04-20T19:05:21.919+01:00,81,0,1258,6,11456,10022,249,69,1745172321919
0,2025-04-20T19:05:22.239+01:00,81,0,1258,6,11432,10022,248,83,1745172322239
0,2025-04-20T19:05:22.440+01:00,81,0,1258,6,11304,10022,248,91,1745172322440
0,2025-04-20T19:05:22.720+01:00,81,0,1258,6,11547,10022,252,98,1745172322720
0,2025-04-20T19:05:22.920+01:00,81,0,1258,6,11386,10022,253,31,1745172322920
100,2025-04-20T19:05:23.160+01:00,81,0,1258,6,11561,10022,248,0,1745172323160
0,2025-04-20T19:05:23.400+01:00,81,0,1258,6,12115,10022,237,0,1745172323400
0,2025-04-20T19:05:23.759+01:00,81,0,1258,5,11574,10022,230,0,1745172323759
0,2025-04-20T19:05:24.239+01:00,81,0,1258,5,11392,10022,216,51,1745172324239
0,2025-04-20T19:05:24.439+01:00,81,0,1258,5,11491,10022,216,72,1745172324439
0,2025-04-20T19:05:24.639+01:00,81,0,1258,5,11652,10022,218,81,1745172324639
0,2025-04-20T19:05:25.039+01:00,81,0,1258,5,11758,10022,226,71,1745172325039
0,2025-04-20T19:05:25.279+01:00,81,0,1258,5,11338,10022,226,55,1745172325279
0,2025-04-20T19:05:26.359+01:00,81,0,1258,6,10727,10022,231,99,1745172326359
0,2025-04-20T19:05:26.719+01:00,81,0,1258,6,11149,10022,240,99,1745172326719
0,2025-04-20T19:05:26.879+01:00,81,0,1258,6,11181,10022,242,99,1745172326879
0,2025-04-20T19:05:27.199+01:00,81,0,1258,6,11514,10022,249,99,1745172327199
0,2025-04-20T19:05:27.479+01:00,81,0,1258,6,11353,10022,253,99,1745172327479
0,2025-04-20T19:05:27.639+01:00,81,0,1258,6,10513,10022,257,99,1745172327639
0,2025-04-20T19:05:27.879+01:00,81,0,1258,7,10510,10022,261,99,1745172327879
0,2025-04-20T19:05:28.079+01:00,81,0,1258,7,10703,10022,264,99,1745172328079
0,2025-04-20T19:05:28.319+01:00,81,0,1258,7,10777,10022,267,99,1745172328319
0,2025-04-20T19:05:28.559+01:00,81,0,1258,7,10881,10022,270,99,1745172328559
0,2025-04-20T19:05:28.799+01:00,81,0,1258,7,11031,10022,275,99,1745172328799
0,2025-04-20T19:05:29.040+01:00,81,0,1258,7,11140,10022,277,99,1745172329040
0,2025-04-20T19:05:29.320+01:00,81,0,1258,7,11233,10022,281,99,1745172329320
0,2025-04-20T19:05:29.640+01:00,81,0,1258,7,11316,10022,282,99,1745172329640
0,2025-04-20T19:05:29.840+01:00,81,0,1258,7,11482,10022,285,99,1745172329840
0,2025-04-20T19:05:30.240+01:00,81,0,1258,7,11562,10022,289,99,1745172330240
0,2025-04-20T19:05:30.599+01:00,81,0,1258,7,11661,10022,292,99,1745172330599
0,2025-04-20T19:05:30.759+01:00,81,0,1258,7,11728,10022,293,99,1745172330759
0,2025-04-20T19:05:30.999+01:00,81,0,1258,7,11737,10022,294,99,1745172330999
0,2025-04-20T19:05:31.199+01:00,81,0,1258,7,11802,10022,296,99,1745172331199
0,2025-04-20T19:05:31.359+01:00,81,0,1258,7,11734,10022,296,99,1745172331359
0,2025-04-20T19:05:31.519+01:00,81,0,1258,7,11802,10022,297,99,1745172331519
0,2025-04-20T19:05:31.879+01:00,81,0,1258,7,11834,10022,297,99,1745172331879
0,2025-04-20T19:05:32.199+01:00,81,0,1258,7,11762,10022,297,99,1745172332199
0,2025-04-20T19:05:32.359+01:00,81,0,1258,7,11797,10022,296,99,1745172332359
0,2025-04-20T19:05:32.559+01:00,81,0,1258,7,11754,10022,296,98,1745172332559
0,2025-04-20T19:05:32.839+01:00,81,0,1258,7,11412,10022,293,0,1745172332839
100,2025-04-20T19:05:33.039+01:00,81,0,1258,7,11035,10022,281,0,1745172333039
100,2025-04-20T19:05:33.319+01:00,81,0,1258,7,9635,10022,246,0,1745172333319
100,2025-04-20T19:05:33.599+01:00,81,0,1258,7,9756,10022,215,0,1745172333599
100,2025-04-20T19:05:33.799+01:00,81,0,1258,7,10192,10022,200,0,1745172333799
100,2025-04-20T19:05:34.159+01:00,81,0,1258,4,10877,10022,187,0,1745172334159
100,2025-04-20T19:05:34.319+01:00,81,0,1258,4,10488,10022,180,0,1745172334319
100,2025-04-20T19:05:34.639+01:00,81,0,1258,4,9925,10022,171,0,1745172334639
100,2025-04-20T19:05:34.919+01:00,81,0,1258,4,9576,10022,164,0,1745172334919
0,2025-04-20T19:05:35.199+01:00,81,0,1258,4,9259,10022,158,0,1745172335199
0,2025-04-20T19:05:35.560+01:00,81,0,1258,4,8963,10022,154,1,1745172335560
0,2025-04-20T19:05:35.800+01:00,81,0,1258,4,8820,10022,149,2,1745172335800
0,2025-04-20T19:05:36.000+01:00,81,0,1258,4,8560,10022,146,7,1745172336000
0,2025-04-20T19:05:36.240+01:00,81,0,1258,4,8811,10022,142,32,1745172336240
0,2025-04-20T19:05:36.560+01:00,81,0,1258,4,8952,10022,145,54,1745172336560
0,2025-04-20T19:05:36.920+01:00,81,0,1258,4,9424,10022,150,72,1745172336920
0,2025-04-20T19:05:37.199+01:00,81,0,1258,4,9877,10022,158,78,1745172337199
0,2025-04-20T19:05:37.399+01:00,81,0,1258,4,10209,10022,163,80,1745172337399
0,2025-04-20T19:05:37.879+01:00,81,0,1258,4,11060,10022,174,91,1745172337879
0,2025-04-20T19:05:38.079+01:00,81,0,1258,4,11534,10022,180,96,1745172338079
0,2025-04-20T19:05:38.359+01:00,81,0,1258,4,11534,10022,189,96,1745172338359
0,2025-04-20T19:05:38.679+01:00,81,0,1258,5,10793,10022,199,98,1745172338679
0,2025-04-20T19:05:38.839+01:00,81,0,1258,5,10933,10022,205,98,1745172338839
0,2025-04-20T19:05:39.039+01:00,81,0,1258,5,11354,10022,211,98,1745172339039
0,2025-04-20T19:05:39.199+01:00,81,0,1258,5,11456,10022,216,98,1745172339199
0,2025-04-20T19:05:40.239+01:00,81,0,1258,6,11162,10022,242,99,1745172340239
0,2025-04-20T19:05:40.439+01:00,81,0,1258,6,11350,10022,246,98,1745172340439
0,2025-04-20T19:05:40.719+01:00,81,0,1258,6,11574,10022,252,98,1745172340719
0,2025-04-20T19:05:41.039+01:00,81,0,1258,6,11531,10022,257,98,1745172341039
0,2025-04-20T19:05:41.399+01:00,81,0,1258,7,10544,10022,263,98,1745172341399
0,2025-04-20T19:05:41.799+01:00,81,0,1258,7,10770,10022,268,98,1745172341799
0,2025-04-20T19:05:41.999+01:00,81,0,1258,7,10805,10022,271,98,1745172341999
0,2025-04-20T19:05:42.200+01:00,81,0,1258,7,10964,10022,273,98,1745172342200
0,2025-04-20T19:05:42.440+01:00,81,0,1258,7,10997,10022,275,98,1745172342440
0,2025-04-20T19:05:42.720+01:00,81,0,1258,7,11073,10022,276,98,1745172342720
0,2025-04-20T19:05:42.920+01:00,81,0,1258,7,11073,10022,276,98,1745172342920
0,2025-04-20T19:05:43.160+01:00,81,0,1258,7,11124,10022,277,98,1745172343160
0,2025-04-20T19:05:43.440+01:00,81,0,1258,7,11135,10022,279,98,1745172343440
0,2025-04-20T19:05:43.600+01:00,81,0,1258,7,11151,10022,278,99,1745172343600
0,2025-04-20T19:05:43.879+01:00,81,0,1258,7,11166,10022,280,98,1745172343879
0,2025-04-20T19:05:44.079+01:00,81,0,1258,7,11166,10022,281,98,1745172344079
0,2025-04-20T19:05:44.479+01:00,81,0,1258,7,10906,10022,280,4,1745172344479
100,2025-04-20T19:05:44.799+01:00,81,0,1258,7,10471,10022,264,0,1745172344799
100,2025-04-20T19:05:44.999+01:00,81,0,1258,7,10741,10022,243,0,1745172344999
100,2025-04-20T19:05:45.359+01:00,81,0,1258,6,10659,10022,215,0,1745172345359
100,2025-04-20T19:05:45.559+01:00,81,0,1258,5,11638,10022,202,0,1745172345559
100,2025-04-20T19:05:45.799+01:00,81,0,1258,4,11641,10022,196,0,1745172345799
0,2025-04-20T19:05:45.959+01:00,81,0,1258,4,11318,10022,190,0,1745172345959
0,2025-04-20T19:05:46.159+01:00,81,0,1258,4,11032,10022,189,13,1745172346159
0,2025-04-20T19:05:46.319+01:00,81,0,1258,4,10976,10022,183,35,1745172346319
0,2025-04-20T19:05:46.559+01:00,81,0,1258,4,11458,10022,181,73,1745172346559
0,2025-04-20T19:05:47.039+01:00,81,0,1258,4,11773,10022,191,88,1745172347039
0,2025-04-20T19:05:47.399+01:00,81,0,1258,5,10801,10022,206,86,1745172347399
0,2025-04-20T19:05:47.599+01:00,81,0,1258,5,11061,10022,207,80,1745172347599
0,2025-04-20T19:05:47.799+01:00,81,0,1258,5,11130,10022,210,81,1745172347799
0,2025-04-20T19:05:48.079+01:00,81,0,1258,5,11407,10022,214,85,1745172348079
0,2025-04-20T19:05:48.359+01:00,81,0,1258,5,11700,10022,218,90,1745172348359
0,2025-04-20T19:05:48.559+01:00,81,0,1258,5,11420,10022,220,97,1745172348559
0,2025-04-20T19:05:48.760+01:00,81,0,1258,6,10502,10022,224,98,1745172348760
0,2025-04-20T19:05:49.080+01:00,81,0,1258,6,10766,10022,231,98,1745172349080
0,2025-04-20T19:05:49.280+01:00,81,0,1258,6,10898,10022,233,98,1745172349280
0,2025-04-20T19:05:49.720+01:00,81,0,1258,6,11250,10022,243,98,1745172349720
0,2025-04-20T19:05:49.920+01:00,81,0,1258,6,11420,10022,250,98,1745172349920
0,2025-04-20T19:05:50.240+01:00,81,0,1258,6,11372,10022,255,98,1745172350240
0,2025-04-20T19:05:50.479+01:00,81,0,1258,6,10454,10022,258,98,1745172350479
0,2025-04-20T19:05:50.839+01:00,81,0,1258,7,10652,10022,265,98,1745172350839
0,2025-04-20T19:05:51.039+01:00,81,0,1258,7,10720,10022,268,98,1745172351039
0,2025-04-20T19:05:51.239+01:00,81,0,1258,7,10880,10022,271,98,1745172351239
0,2025-04-20T19:05:51.439+01:00,81,0,1258,7,10995,10022,274,98,1745172351439
0,2025-04-20T19:05:51.799+01:00,81,0,1258,7,11151,10022,279,99,1745172351799
0,2025-04-20T19:05:51.999+01:00,81,0,1258,7,11277,10022,282,99,1745172351999
0,2025-04-20T19:05:52.159+01:00,81,0,1258,7,11359,10022,283,99,1745172352159
0,2025-04-20T19:05:52.399+01:00,81,0,1258,7,11431,10022,286,99,1745172352399
0,2025-04-20T19:05:52.639+01:00,81,0,1258,7,11549,10022,288,98,1745172352639
0,2025-04-20T19:05:52.879+01:00,81,0,1258,7,11621,10022,290,99,1745172352879
0,2025-04-20T19:05:53.279+01:00,81,0,1258,7,11455,10022,293,98,1745172353279
0,2025-04-20T19:05:53.559+01:00,81,0,1258,8,10406,10022,296,98,1745172353559
0,2025-04-20T19:05:53.799+01:00,81,0,1258,8,10519,10022,298,98,1745172353799
0,2025-04-20T19:05:54.039+01:00,81,0,1258,8,10620,10022,299,99,1745172354039
0,2025-04-20T19:05:54.399+01:00,81,0,1258,8,10659,10022,303,99,1745172354399
0,2025-04-20T19:05:54.559+01:00,81,0,1258,8,10708,10022,303,99,1745172354559
0,2025-04-20T19:05:54.839+01:00,81,0,1258,8,10766,10022,305,99,1745172354839
0,2025-04-20T19:05:55.079+01:00,81,0,1258,8,10783,10022,306,99,1745172355079
0,2025-04-20T19:05:55.320+01:00,81,0,1258,8,10827,10022,307,99,1745172355320
0,2025-04-20T19:05:55.520+01:00,81,0,1258,8,10895,10022,308,99,1745172355520
0,2025-04-20T19:05:55.680+01:00,81,0,1258,8,10938,10022,309,99,1745172355680
0,2025-04-20T19:05:56.080+01:00,81,0,1258,8,10967,10022,309,99,1745172356080
0,2025-04-20T19:05:56.360+01:00,81,0,1258,8,10932,10022,310,99,1745172356360
0,2025-04-20T19:05:56.520+01:00,81,0,1258,8,10944,10022,310,99,1745172356520
0,2025-04-20T19:05:56.920+01:00,81,0,1258,8,10981,10022,312,99,1745172356920
0,2025-04-20T19:05:57.080+01:00,81,0,1258,8,10986,10022,312,99,1745172357080
0,2025-04-20T19:05:57.239+01:00,81,0,1258,8,11030,10022,312,99,1745172357239
0,2025-04-20T19:05:57.599+01:00,81,0,1258,8,11064,10022,314,99,1745172357599
0,2025-04-20T19:05:57.919+01:00,81,0,1258,8,11081,10022,315,99,1745172357919
0,2025-04-20T19:05:58.119+01:00,81,0,1258,8,10998,10022,315,98,1745172358119
0,2025-04-20T19:05:58.279+01:00,81,0,1258,8,11107,10022,314,98,1745172358279
0,2025-04-20T19:05:58.479+01:00,81,0,1258,8,11039,10022,313,98,1745172358479
0,2025-04-20T19:05:58.839+01:00,81,0,1258,8,10956,10022,311,98,1745172358839
0,2025-04-20T19:05:59.199+01:00,81,0,1258,8,10870,10022,309,98,1745172359199
0,2025-04-20T19:05:59.639+01:00,81,0,1258,8,10754,10022,307,98,1745172359639
0,2025-04-20T19:05:59.799+01:00,81,0,1258,8,10786,10022,306,98,1745172359799
0,2025-04-20T19:06:00.199+01:00,81,0,1258,8,10262,10022,305,1,1745172360199
100,2025-04-20T19:06:00.879+01:00,81,0,1258,8,9982,10022,250,0,1745172360879
100,2025-04-20T19:06:01.239+01:00,81,0,1258,8,11123,10022,212,0,1745172361239
100,2025-04-20T19:06:01.399+01:00,81,0,1258,6,11623,10022,212,0,1745172361399
100,2025-04-20T19:06:01.559+01:00,81,0,1258,4,11432,10022,193,0,1745172361559
0,2025-04-20T19:06:01.800+01:00,81,0,1258,4,11153,10022,185,0,1745172361800
0,2025-04-20T19:06:01.960+01:00,81,0,1258,4,10800,10022,183,4,1745172361960
0,2025-04-20T19:06:02.320+01:00,81,0,1258,4,11007,10022,176,63,1745172362320
0,2025-04-20T19:06:02.720+01:00,81,0,1258,4,11484,10022,184,77,1745172362720
0,2025-04-20T19:06:03.160+01:00,81,0,1258,4,11013,10022,193,99,1745172363160
0,2025-04-20T19:06:03.440+01:00,81,0,1258,5,11040,10022,205,99,1745172363440
0,2025-04-20T19:06:03.680+01:00,81,0,1258,5,11476,10022,211,98,1745172363680
0,2025-04-20T19:06:04.039+01:00,81,0,1258,5,11524,10022,220,98,1745172364039
0,2025-04-20T19:06:04.199+01:00,81,0,1258,5,10753,10022,225,98,1745172364199
0,2025-04-20T19:06:04.399+01:00,81,0,1258,6,10577,10022,230,98,1745172364399
0,2025-04-20T19:06:04.679+01:00,81,0,1258,6,10835,10022,234,98,1745172364679
0,2025-04-20T19:06:05.039+01:00,81,0,1258,6,11241,10022,242,98,1745172365039
0,2025-04-20T19:06:05.199+01:00,81,0,1258,6,11274,10022,247,98,1745172365199
0,2025-04-20T19:06:05.359+01:00,81,0,1258,6,11548,10022,249,98,1745172365359
0,2025-04-20T19:06:05.519+01:00,81,0,1258,6,11552,10022,252,98,1745172365519
0,2025-04-20T19:06:05.759+01:00,81,0,1258,6,11665,10022,255,98,1745172365759
0,2025-04-20T19:06:05.999+01:00,81,0,1258,6,11665,10022,260,98,1745172365999
0,2025-04-20T19:06:06.159+01:00,81,0,1258,7,10965,10022,261,98,1745172366159
0,2025-04-20T19:06:06.399+01:00,81,0,1258,7,10644,10022,265,98,1745172366399
0,2025-04-20T19:06:06.559+01:00,81,0,1258,7,10720,10022,266,98,1745172366559
0,2025-04-20T19:06:06.799+01:00,81,0,1258,7,10827,10022,271,98,1745172366799
0,2025-04-20T19:06:06.999+01:00,81,0,1258,7,10986,10022,273,99,1745172366999
0,2025-04-20T19:06:07.239+01:00,81,0,1258,7,11070,10022,276,99,1745172367239
0,2025-04-20T19:06:07.399+01:00,81,0,1258,7,11167,10022,279,99,1745172367399
0,2025-04-20T19:06:07.719+01:00,81,0,1258,7,11260,10022,283,99,1745172367719
0,2025-04-20T19:06:08.119+01:00,81,0,1258,7,11432,10022,286,99,1745172368119
0,2025-04-20T19:06:08.279+01:00,81,0,1258,7,11510,10022,287,99,1745172368279
0,2025-04-20T19:06:08.440+01:00,81,0,1258,7,11543,10022,289,99,1745172368440
0,2025-04-20T19:06:08.720+01:00,81,0,1258,7,11651,10022,292,99,1745172368720
0,2025-04-20T19:06:08.880+01:00,81,0,1258,7,11717,10022,292,99,1745172368880
0,2025-04-20T19:06:09.040+01:00,81,0,1258,7,10877,10022,294,98,1745172369040
0,2025-04-20T19:06:09.360+01:00,81,0,1258,8,10471,10022,296,98,1745172369360
0,2025-04-20T19:06:09.560+01:00,81,0,1258,8,10560,10022,298,99,1745172369560
0,2025-04-20T19:06:09.760+01:00,81,0,1258,8,10583,10022,299,99,1745172369760
0,2025-04-20T19:06:09.920+01:00,81,0,1258,8,10610,10022,300,99,1745172369920
0,2025-04-20T19:06:10.160+01:00,81,0,1258,8,10699,10022,302,99,1745172370160
0,2025-04-20T19:06:10.440+01:00,81,0,1258,8,10750,10022,303,99,1745172370440
0,2025-04-20T19:06:10.639+01:00,81,0,1258,8,10767,10022,305,99,1745172370639
0,2025-04-20T19:06:10.799+01:00,81,0,1258,8,10785,10022,306,99,1745172370799
0,2025-04-20T19:06:10.999+01:00,81,0,1258,8,10792,10022,306,99,1745172370999
0,2025-04-20T19:06:11.239+01:00,81,0,1258,8,10876,10022,308,99,1745172371239
0,2025-04-20T19:06:11.439+01:00,81,0,1258,8,10907,10022,308,99,1745172371439
0,2025-04-20T19:06:11.679+01:00,81,0,1258,8,10954,10022,310,99,1745172371679
0,2025-04-20T19:06:11.919+01:00,81,0,1258,8,10926,10022,310,99,1745172371919
0,2025-04-20T19:06:12.199+01:00,81,0,1258,8,10985,10022,311,99,1745172372199
0,2025-04-20T19:06:12.439+01:00,81,0,1258,8,11027,10022,311,99,1745172372439
0,2025-04-20T19:06:12.599+01:00,81,0,1258,8,10995,10022,312,99,1745172372599
0,2025-04-20T19:06:12.759+01:00,81,0,1258,8,11026,10022,312,99,1745172372759
0,2025-04-20T19:06:12.959+01:00,81,0,1258,8,11022,10022,313,99,1745172372959
0,2025-04-20T19:06:13.319+01:00,81,0,1258,8,11058,10022,314,99,1745172373319
0,2025-04-20T19:06:13.679+01:00,81,0,1258,8,11090,10022,314,99,1745172373679
0,2025-04-20T19:06:13.959+01:00,81,0,1258,8,11098,10022,315,99,1745172373959
0,2025-04-20T19:06:14.239+01:00,81,0,1258,8,11036,10022,314,99,1745172374239
0,2025-04-20T19:06:14.519+01:00,81,0,1258,8,11018,10022,312,99,1745172374519
0,2025-04-20T19:06:14.879+01:00,81,0,1258,8,10952,10022,311,99,1745172374879
0,2025-04-20T19:06:15.120+01:00,81,0,1258,8,10854,10022,309,99,1745172375120
0,2025-04-20T19:06:15.360+01:00,81,0,1258,8,10818,10022,308,99,1745172375360
0,2025-04-20T19:06:15.720+01:00,81,0,1258,8,10769,10022,306,99,1745172375720
0,2025-04-20T19:06:15.920+01:00,81,0,1258,8,10728,10022,305,99,1745172375920
0,2025-04-20T19:06:16.120+01:00,81,0,1258,8,10692,10022,304,99,1745172376120
0,2025-04-20T19:06:16.360+01:00,81,0,1258,8,10594,10022,303,69,1745172376360
100,2025-04-20T19:06:16.560+01:00,81,0,1258,8,10466,10022,301,0,1745172376560
100,2025-04-20T19:06:16.760+01:00,81,0,1258,8,9926,10022,292,0,1745172376760
100,2025-04-20T19:06:16.920+01:00,81,0,1258,8,9414,10022,276,0,1745172376920
100,2025-04-20T19:06:17.200+01:00,81,0,1258,8,8154,10022,235,0,1745172377200
100,2025-04-20T19:06:17.439+01:00,81,0,1258,8,7930,10022,210,0,1745172377439
100,2025-04-20T19:06:17.759+01:00,81,0,1258,8,8534,10022,176,0,1745172377759
100,2025-04-20T19:06:17.999+01:00,81,0,1258,8,9077,10022,154,0,1745172377999
100,2025-04-20T19:06:18.279+01:00,81,0,1258,7,9481,10022,143,0,1745172378279
100,2025-04-20T19:06:18.639+01:00,81,0,1258,4,8884,10022,126,0,1745172378639
100,2025-04-20T19:06:18.999+01:00,81,0,1258,3,7966,10022,116,0,1745172378999
0,2025-04-20T19:06:19.479+01:00,81,0,1258,3,7428,10022,108,0,1745172379479
0,2025-04-20T19:06:19.679+01:00,81,0,1258,3,7271,10022,104,0,1745172379679
0,2025-04-20T19:06:19.919+01:00,81,0,1258,3,7184,10022,101,0,1745172379919
0,2025-04-20T19:06:20.079+01:00,81,0,1258,3,7058,10022,100,9,1745172380079
0,2025-04-20T19:06:20.479+01:00,81,0,1258,3,7704,10022,101,43,1745172380479
0,2025-04-20T19:06:20.679+01:00,81,0,1258,3,8177,10022,105,52,1745172380679
0,2025-04-20T19:06:20.879+01:00,81,0,1258,3,8531,10022,109,61,1745172380879
0,2025-04-20T19:06:21.119+01:00,81,0,1258,3,9044,10022,117,67,1745172381119
0,2025-04-20T19:06:21.399+01:00,81,0,1258,3,9686,10022,128,79,1745172381399
0,2025-04-20T19:06:21.760+01:00,81,0,1258,3,11058,10022,140,93,1745172381760
0,2025-04-20T19:06:22.080+01:00,81,0,1258,3,11961,10022,154,99,1745172382080
0,2025-04-20T19:06:22.400+01:00,81,0,1258,4,10685,10022,172,99,1745172382400
0,2025-04-20T19:06:22.840+01:00,81,0,1258,4,11682,10022,189,99,1745172382840
0,2025-04-20T19:06:23.080+01:00,81,0,1258,4,10725,10022,197,99,1745172383080
0,2025-04-20T19:06:23.320+01:00,81,0,1258,5,10850,10022,204,99,1745172383320
0,2025-04-20T19:06:23.520+01:00,81,0,1258,5,10850,10022,204,99,1745172383520
0,2025-04-20T19:06:23.760+01:00,81,0,1258,5,11714,10022,219,99,1745172383760
0,2025-04-20T19:06:24.119+01:00,81,0,1258,5,10756,10022,230,99,1745172384119
0,2025-04-20T19:06:24.479+01:00,81,0,1258,6,10951,10022,238,99,1745172384479
0,2025-04-20T19:06:25.239+01:00,81,0,1258,6,11710,10022,254,99,1745172385239
0,2025-04-20T19:06:25.479+01:00,81,0,1258,6,10727,10022,258,99,1745172385479
0,2025-04-20T19:06:25.639+01:00,81,0,1258,6,10586,10022,260,99,1745172385639
0,2025-04-20T19:06:25.919+01:00,81,0,1258,7,10674,10022,266,99,1745172385919
0,2025-04-20T19:06:26.159+01:00,81,0,1258,7,10824,10022,269,99,1745172386159
0,2025-04-20T19:06:26.359+01:00,81,0,1258,7,10964,10022,273,99,1745172386359
0,2025-04-20T19:06:26.559+01:00,81,0,1258,7,11073,10022,275,99,1745172386559
0,2025-04-20T19:06:26.839+01:00,81,0,1258,7,11204,10022,279,99,1745172386839
0,2025-04-20T19:06:27.079+01:00,81,0,1258,7,11302,10022,282,99,1745172387079
0,2025-04-20T19:06:27.319+01:00,81,0,1258,7,11394,10022,285,99,1745172387319
0,2025-04-20T19:06:27.519+01:00,81,0,1258,7,11466,10022,287,99,1745172387519
0,2025-04-20T19:06:27.839+01:00,81,0,1258,7,11630,10022,290,99,1745172387839
0,2025-04-20T19:06:28.120+01:00,81,0,1258,7,11675,10022,293,99,1745172388120
0,2025-04-20T19:06:28.360+01:00,81,0,1258,7,11463,10022,294,99,1745172388360
0,2025-04-20T19:06:28.560+01:00,81,0,1258,8,10550,10022,296,99,1745172388560
0,2025-04-20T19:06:28.840+01:00,81,0,1258,8,10568,10022,299,99,1745172388840
0,2025-04-20T19:06:29.040+01:00,81,0,1258,8,10630,10022,300,99,1745172389040
0,2025-04-20T19:06:29.400+01:00,81,0,1258,8,10629,10022,302,99,1745172389400
0,2025-04-20T19:06:29.640+01:00,81,0,1258,8,10728,10022,304,99,1745172389640
0,2025-04-20T19:06:29.960+01:00,81,0,1258,8,10798,10022,306,99,1745172389960
0,2025-04-20T19:06:30.200+01:00,81,0,1258,8,10818,10022,307,99,1745172390200
0,2025-04-20T19:06:30.400+01:00,81,0,1258,8,10839,10022,308,99,1745172390400
0,2025-04-20T19:06:30.680+01:00,81,0,1258,8,10880,10022,308,99,1745172390680
0,2025-04-20T19:06:30.879+01:00,81,0,1258,8,10896,10022,310,99,1745172390879
0,2025-04-20T19:06:31.039+01:00,81,0,1258,8,10965,10022,310,99,1745172391039
0,2025-04-20T19:06:31.319+01:00,81,0,1258,8,10947,10022,310,99,1745172391319
0,2025-04-20T19:06:31.559+01:00,81,0,1258,8,10916,10022,310,99,1745172391559
0,2025-04-20T19:06:31.759+01:00,81,0,1258,8,10875,10022,309,99,1745172391759
0,2025-04-20T19:06:31.999+01:00,81,0,1258,8,10823,10022,308,99,1745172391999
0,2025-04-20T19:06:32.159+01:00,81,0,1258,8,10804,10022,308,99,1745172392159
0,2025-04-20T19:06:32.319+01:00,81,0,1258,8,10781,10022,307,99,1745172392319
0,2025-04-20T19:06:32.519+01:00,81,0,1258,8,10727,10022,306,99,1745172392519
0,2025-04-20T19:06:32.719+01:00,81,0,1258,8,10736,10022,305,99,1745172392719
0,2025-04-20T19:06:32.959+01:00,81,0,1258,8,10730,10022,304,99,1745172392959
0,2025-04-20T19:06:33.119+01:00,81,0,1258,8,10690,10022,303,99,1745172393119
0,2025-04-20T19:06:33.279+01:00,81,0,1258,8,10652,10022,303,80,1745172393279
100,2025-04-20T19:06:33.639+01:00,81,0,1258,8,10377,10022,296,0,1745172393639
100,2025-04-20T19:06:33.799+01:00,81,0,1258,8,9930,10022,286,0,1745172393799
100,2025-04-20T19:06:33.999+01:00,81,0,1258,8,9596,10022,267,0,1745172393999
100,2025-04-20T19:06:34.359+01:00,81,0,1258,8,8102,10022,224,0,1745172394359
100,2025-04-20T19:06:34.639+01:00,81,0,1258,8,8533,10022,201,0,1745172394639
100,2025-04-20T19:06:34.880+01:00,81,0,1258,8,8887,10022,167,0,1745172394880
100,2025-04-20T19:06:35.080+01:00,81,0,1258,8,9368,10022,152,0,1745172395080
100,2025-04-20T19:06:35.480+01:00,81,0,1258,5,9126,10022,130,0,1745172395480
100,2025-04-20T19:06:35.680+01:00,81,0,1258,3,8440,10022,125,0,1745172395680
100,2025-04-20T19:06:35.880+01:00,81,0,1258,3,8255,10022,119,0,1745172395880
100,2025-04-20T19:06:36.120+01:00,81,0,1258,3,7948,10022,113,0,1745172396120
0,2025-04-20T19:06:36.400+01:00,81,0,1258,3,7580,10022,108,0,1745172396400
0,2025-04-20T19:06:36.680+01:00,81,0,1258,3,7368,10022,105,17,1745172396680
0,2025-04-20T19:06:36.920+01:00,81,0,1258,3,7695,10022,103,28,1745172396920
100,2025-04-20T19:06:37.280+01:00,81,0,1258,3,7158,10022,104,0,1745172397280
100,2025-04-20T19:06:37.559+01:00,81,0,1258,3,6740,10022,99,0,1745172397559
0,2025-04-20T19:06:37.959+01:00,81,0,1258,3,6348,10022,92,0,1745172397959
0,2025-04-20T19:06:38.199+01:00,81,0,1258,3,6205,10022,87,0,1745172398199
